TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate,Year,Month,Weekday,TotalSales,EffectivePrice
13154,1470,302,3,367.94,0.29,Port Harcourt,POS,2024-09-11,2024,9,Wednesday,783.7121999999999,261.2374
13155,1797,239,9,218.53,0.16,Port Harcourt,POS,2023-03-20,2023,3,Monday,1652.0868,183.5652
13156,1115,263,4,225.75,0.11,Port Harcourt,Cash,2023-09-16,2023,9,Saturday,803.67,200.9175
13157,1263,284,1,157.76,0.23,Lagos,Cash,2024-05-11,2024,5,Saturday,121.4752,121.4752
13158,1661,350,1,305.64,0.16,Port Harcourt,Cash,2023-06-24,2023,6,Saturday,256.7376,256.7376
13159,1811,356,7,96.66,0.0,Port Harcourt,Card,2024-01-02,2024,1,Tuesday,676.62,96.66
13160,1441,378,7,315.32,0.22,Lagos,Cash,2023-01-15,2023,1,Sunday,1721.6471999999999,245.9496
13161,1547,396,2,91.03,0.22,Port Harcourt,Transfer,2023-02-20,2023,2,Monday,142.0068,71.0034
13162,1452,288,9,36.59,0.05,Port Harcourt,Cash,2023-04-17,2023,4,Monday,312.84450000000004,34.7605
13163,1844,230,9,168.53,0.29,Abuja,Cash,2024-12-22,2024,12,Sunday,1076.9067,119.6563
13164,1476,377,5,119.41,0.07,Lagos,Cash,2024-04-13,2024,4,Saturday,555.2565,111.05129999999998
13165,1286,219,3,445.05,0.14,Abuja,POS,2023-07-21,2023,7,Friday,1148.229,382.743
13166,1302,382,3,32.2,0.03,Port Harcourt,Transfer,2023-08-06,2023,8,Sunday,93.70200000000001,31.234
13167,1310,329,3,92.42,0.18,Lagos,Cash,2023-02-10,2023,2,Friday,227.3532,75.7844
13168,1207,352,6,276.62,0.11,Port Harcourt,Transfer,2024-01-20,2024,1,Saturday,1477.1508000000001,246.1918
13169,1617,212,4,243.13,0.11,Port Harcourt,POS,2024-12-15,2024,12,Sunday,865.5427999999999,216.38569999999999
13170,1445,321,8,27.7,0.25,Abuja,Transfer,2023-12-02,2023,12,Saturday,166.2,20.775
13171,1669,302,5,8.59,0.0,Abuja,Transfer,2024-09-02,2024,9,Monday,42.95,8.59
13172,1632,305,1,494.09,0.24,Port Harcourt,Cash,2024-10-22,2024,10,Tuesday,375.5084,375.5084
13173,1054,318,9,331.12,0.17,Port Harcourt,Transfer,2023-04-15,2023,4,Saturday,2473.4664,274.82959999999997
13174,1911,269,1,185.88,0.3,Port Harcourt,POS,2023-07-22,2023,7,Saturday,130.11599999999999,130.11599999999999
13175,1011,394,6,237.86,0.18,Kano,Card,2024-05-24,2024,5,Friday,1170.2712000000001,195.04520000000002
13176,1656,385,1,136.94,0.02,Port Harcourt,Card,2023-04-05,2023,4,Wednesday,134.2012,134.2012
13177,1399,298,3,175.71,0.02,Port Harcourt,Cash,2023-06-26,2023,6,Monday,516.5874,172.1958
13178,1907,281,5,326.28,0.26,Port Harcourt,Card,2023-03-06,2023,3,Monday,1207.2359999999999,241.44719999999998
13179,1647,274,7,441.99,0.25,Lagos,Cash,2024-07-06,2024,7,Saturday,2320.4475,331.4925
13180,1979,317,8,96.14,0.1,Abuja,Cash,2023-08-12,2023,8,Saturday,692.208,86.526
13181,1514,283,9,420.98,0.19,Port Harcourt,Card,2024-08-01,2024,8,Thursday,3068.9442,340.9938
13182,1655,391,6,65.17,0.15,Port Harcourt,Card,2024-01-15,2024,1,Monday,332.36699999999996,55.3945
13183,1541,268,9,111.42,0.29,Abuja,Cash,2023-09-12,2023,9,Tuesday,711.9738,79.1082
13184,1236,258,8,23.4,0.28,Kano,Cash,2023-10-25,2023,10,Wednesday,134.784,16.848
13185,1278,387,9,74.7,0.3,Port Harcourt,Cash,2024-08-03,2024,8,Saturday,470.61,52.29
13186,1347,325,4,250.315,0.26,Port Harcourt,Cash,2023-06-20,2023,6,Tuesday,740.9323999999999,185.2331
13187,1626,310,9,232.42,0.27,Lagos,Cash,2024-09-04,2024,9,Wednesday,1526.9993999999997,169.6666
13188,1103,261,7,43.44,0.07,Abuja,POS,2024-10-13,2024,10,Sunday,282.7944,40.39919999999999
13189,1629,343,5,480.06,0.25,Abuja,Card,2024-12-18,2024,12,Wednesday,1800.2250000000001,360.045
13190,1516,327,5,440.1,0.21,Lagos,Card,2023-12-30,2023,12,Saturday,1738.395,347.67900000000003
13191,1979,304,1,378.57,0.29,Port Harcourt,Transfer,2023-03-14,2023,3,Tuesday,268.7847,268.7847
13192,1871,267,2,467.07,0.17,Kano,Cash,2023-03-01,2023,3,Wednesday,775.3362,387.6681
13193,1247,214,3,113.96,0.03,Lagos,POS,2024-03-30,2024,3,Saturday,331.6236,110.54119999999999
13194,1363,382,8,419.0,0.18,Kano,Card,2023-12-02,2023,12,Saturday,2748.64,343.58000000000004
13195,1320,234,6,346.55,0.21,Port Harcourt,Transfer,2024-10-29,2024,10,Tuesday,1642.6470000000002,273.77450000000005
13196,1632,382,5,435.53,0.07,Port Harcourt,POS,2023-05-04,2023,5,Thursday,2025.2144999999996,405.0429
13197,1285,213,1,399.47,0.12,Port Harcourt,Cash,2024-03-30,2024,3,Saturday,351.53360000000004,351.53360000000004
13198,1148,376,9,176.52,0.18,Port Harcourt,Card,2023-01-14,2023,1,Saturday,1302.7176,144.74640000000002
13199,1083,301,3,388.33,0.11,Kano,Cash,2024-02-20,2024,2,Tuesday,1036.8411,345.6137
13200,1965,299,3,134.92,0.11,Lagos,POS,2023-01-27,2023,1,Friday,360.2364,120.07879999999999
13201,1405,206,2,167.65,0.04,Port Harcourt,Transfer,2023-02-19,2023,2,Sunday,321.88800000000003,160.944
13202,1977,229,4,58.41,0.28,Port Harcourt,Cash,2023-07-06,2023,7,Thursday,168.2208,42.0552
13203,1455,248,2,467.86,0.23,Port Harcourt,Cash,2023-02-26,2023,2,Sunday,720.5044,360.2522
13204,1742,343,9,149.05,0.0,Lagos,Cash,2024-10-28,2024,10,Monday,1341.45,149.05
13205,1799,310,7,262.71,0.23,Port Harcourt,Transfer,2023-02-03,2023,2,Friday,1416.0068999999999,202.2867
13206,1160,378,8,198.71,0.22,Kano,Cash,2024-06-21,2024,6,Friday,1239.9504000000002,154.99380000000002
13207,1783,271,3,480.16,0.0,Kano,Transfer,2024-01-06,2024,1,Saturday,1440.48,480.16
13208,1459,279,6,170.85,0.11,Abuja,Card,2023-03-27,2023,3,Monday,912.3389999999999,152.0565
13209,1549,282,6,390.38,0.18,Port Harcourt,Transfer,2023-06-09,2023,6,Friday,1920.6695999999997,320.1116
13210,1499,241,1,428.43,0.14,Lagos,Cash,2024-02-29,2024,2,Thursday,368.4498,368.4498
13211,1737,216,6,220.63,0.23,Lagos,Card,2024-12-12,2024,12,Thursday,1019.3106,169.8851
13212,1508,390,3,192.2,0.13,Port Harcourt,Card,2023-04-16,2023,4,Sunday,501.64199999999994,167.214
13213,1653,372,3,375.13,0.05,Port Harcourt,POS,2024-01-26,2024,1,Friday,1069.1205,356.3735
13214,1803,206,3,456.88,0.29,Lagos,Cash,2024-05-26,2024,5,Sunday,973.1543999999999,324.3848
13215,1480,354,8,378.69,0.07,Port Harcourt,Cash,2023-10-02,2023,10,Monday,2817.4536,352.1817
13216,1662,209,5,117.43,0.22,Abuja,Cash,2023-10-16,2023,10,Monday,457.9770000000001,91.59540000000001
13217,1113,233,4,444.71,0.04,Port Harcourt,Transfer,2023-09-15,2023,9,Friday,1707.6863999999998,426.92159999999996
13218,1748,235,9,196.85,0.1,Abuja,Transfer,2023-08-08,2023,8,Tuesday,1594.485,177.165
13219,1577,352,9,290.23,0.13,Kano,Cash,2024-06-10,2024,6,Monday,2272.5009,252.5001
13220,1360,205,1,416.56,0.06,Lagos,Transfer,2024-06-16,2024,6,Sunday,391.5664,391.5664
13221,1340,351,2,98.26,0.13,Abuja,Cash,2023-02-28,2023,2,Tuesday,170.9724,85.48620000000001
13222,1769,345,8,393.33,0.05,Abuja,Card,2023-12-26,2023,12,Tuesday,2989.308,373.66349999999994
13223,1986,333,5,300.1,0.17,Port Harcourt,Transfer,2024-08-16,2024,8,Friday,1245.415,249.083
13224,1760,228,7,447.2,0.2,Port Harcourt,Transfer,2024-09-21,2024,9,Saturday,2504.32,357.76
13225,1968,325,1,90.13,0.02,Port Harcourt,Cash,2023-04-23,2023,4,Sunday,88.3274,88.3274
13226,1448,352,5,213.24,0.26,Kano,Cash,2023-10-03,2023,10,Tuesday,788.988,157.79760000000002
13227,1842,382,3,417.26,0.06,Abuja,Cash,2023-09-14,2023,9,Thursday,1176.6732,392.22439999999995
13228,1834,280,2,14.52,0.07,Port Harcourt,Transfer,2023-11-25,2023,11,Saturday,27.007199999999997,13.503599999999999
13229,1179,373,2,60.54,0.2,Port Harcourt,POS,2023-08-23,2023,8,Wednesday,96.864,48.432
13231,1406,274,4,143.8,0.15,Kano,POS,2024-11-08,2024,11,Friday,488.9200000000001,122.23
13232,1665,225,4,487.89,0.04,Port Harcourt,Card,2023-08-09,2023,8,Wednesday,1873.4976,468.3744
13233,1195,326,7,95.35,0.24,Lagos,Card,2024-08-18,2024,8,Sunday,507.26199999999994,72.466
13234,1465,314,2,183.74,0.19,Abuja,POS,2023-08-18,2023,8,Friday,297.65880000000004,148.82940000000002
13235,1310,325,3,377.67,0.04,Port Harcourt,Card,2023-08-10,2023,8,Thursday,1087.6896,362.5632
13236,1261,227,3,330.6,0.11,Port Harcourt,POS,2024-10-27,2024,10,Sunday,882.702,294.23400000000004
13237,1418,330,6,292.66,0.24,Abuja,Cash,2023-02-23,2023,2,Thursday,1334.5296,222.4216
13238,1405,274,3,267.3,0.17,Kano,Cash,2024-09-22,2024,9,Sunday,665.577,221.859
13239,1938,365,5,422.5,0.03,Port Harcourt,Card,2024-12-10,2024,12,Tuesday,2049.125,409.825
13240,1142,388,4,121.3,0.11,Abuja,POS,2023-09-30,2023,9,Saturday,431.828,107.957
13241,1341,277,3,224.02,0.07,Port Harcourt,POS,2023-07-17,2023,7,Monday,625.0158,208.33859999999999
13242,1315,378,8,81.95,0.16,Kano,POS,2023-05-08,2023,5,Monday,550.7040000000001,68.838
13243,1100,289,3,299.99,0.25,Port Harcourt,Card,2024-08-26,2024,8,Monday,674.9775,224.9925
13244,1243,375,6,129.02,0.13,Port Harcourt,POS,2023-01-09,2023,1,Monday,673.4844,112.24740000000001
13245,1489,220,7,170.25,0.13,Port Harcourt,Cash,2023-08-15,2023,8,Tuesday,1036.8225,148.1175
13246,1011,253,7,238.27,0.27,Kano,POS,2024-07-11,2024,7,Thursday,1217.5597,173.93710000000002
13247,1238,383,2,18.25,0.17,Kano,Cash,2023-05-14,2023,5,Sunday,30.295,15.147499999999999
13248,1560,302,3,50.51,0.17,Port Harcourt,Cash,2023-01-16,2023,1,Monday,125.7699,41.9233
13249,1041,258,4,344.53,0.08,Port Harcourt,Cash,2023-08-03,2023,8,Thursday,1267.8703999999998,316.9676
13250,1677,271,7,217.34,0.18,Kano,Cash,2023-04-22,2023,4,Saturday,1247.5316,178.21880000000002
13251,1593,378,2,433.07,0.17,Port Harcourt,Card,2023-06-06,2023,6,Tuesday,718.8961999999999,359.44809999999995
13252,1428,219,3,348.86,0.12,Port Harcourt,Cash,2024-02-29,2024,2,Thursday,920.9903999999999,306.9968
13253,1802,311,7,9.01,0.3,Port Harcourt,Cash,2024-03-27,2024,3,Wednesday,44.149,6.3069999999999995
13254,1157,258,7,310.27,0.26,Port Harcourt,POS,2023-11-14,2023,11,Tuesday,1607.1986,229.5998
13255,1215,270,3,51.39,0.22,Abuja,Transfer,2023-12-26,2023,12,Tuesday,120.25260000000002,40.0842
13256,1669,336,1,391.56,0.16,Kano,Cash,2024-01-11,2024,1,Thursday,328.9104,328.9104
13257,1461,308,3,495.8,0.14,Kano,Cash,2023-10-23,2023,10,Monday,1279.164,426.388
13258,1133,328,5,267.94,0.06,Lagos,Card,2023-07-17,2023,7,Monday,1259.318,251.8636
13259,1066,356,7,342.98,0.09,Port Harcourt,Cash,2024-07-23,2024,7,Tuesday,2184.7826,312.1118
13260,1847,390,4,122.47,0.23,Lagos,Card,2024-02-02,2024,2,Friday,377.20759999999996,94.3019
13261,1006,399,1,221.61,0.14,Port Harcourt,Cash,2024-08-12,2024,8,Monday,190.58460000000002,190.5846
13262,1947,255,6,428.77,0.26,Port Harcourt,Cash,2023-08-30,2023,8,Wednesday,1903.7387999999999,317.28979999999996
13263,1525,395,2,87.87,0.04,Abuja,Transfer,2024-03-04,2024,3,Monday,168.71040000000002,84.3552
13264,1072,234,3,136.44,0.15,Abuja,Cash,2024-09-02,2024,9,Monday,347.922,115.97399999999999
13265,1398,322,4,225.49,0.19,Abuja,POS,2023-01-06,2023,1,Friday,730.5876000000001,182.64690000000002
13266,1404,330,6,357.56,0.16,Abuja,Cash,2023-11-14,2023,11,Tuesday,1802.1024000000002,300.3504
13267,1674,303,6,191.06,0.27,Abuja,Transfer,2023-07-31,2023,7,Monday,836.8428000000001,139.4738
13268,1577,206,7,464.23,0.3,Abuja,Cash,2023-09-30,2023,9,Saturday,2274.727,324.961
13269,1858,226,5,51.76,0.03,Abuja,POS,2023-03-25,2023,3,Saturday,251.036,50.20719999999999
13270,1129,200,7,188.55,0.04,Abuja,POS,2024-09-15,2024,9,Sunday,1267.056,181.008
13271,1930,398,2,355.93,0.04,Abuja,POS,2024-12-10,2024,12,Tuesday,683.3856000000001,341.6928
13272,1465,371,1,116.86,0.2,Kano,Cash,2023-12-26,2023,12,Tuesday,93.488,93.488
13273,1205,286,8,329.92,0.11,Abuja,Cash,2024-01-16,2024,1,Tuesday,2349.0304,293.6288
13274,1787,240,1,86.29,0.22,Port Harcourt,Transfer,2024-06-23,2024,6,Sunday,67.3062,67.3062
13275,1977,322,2,32.71,0.12,Abuja,POS,2023-05-21,2023,5,Sunday,57.5696,28.7848
13276,1767,274,6,64.9,0.19,Port Harcourt,Cash,2024-05-24,2024,5,Friday,315.41400000000004,52.56900000000001
13277,1265,241,1,465.34,0.23,Port Harcourt,Card,2023-06-22,2023,6,Thursday,358.31179999999995,358.3118
13278,1536,316,3,278.12,0.16,Abuja,Card,2023-01-20,2023,1,Friday,700.8624,233.6208
13279,1961,360,7,399.19,0.16,Abuja,Cash,2024-09-20,2024,9,Friday,2347.2372,335.3196
13280,1792,377,8,169.66,0.03,Port Harcourt,Transfer,2024-05-17,2024,5,Friday,1316.5616,164.5702
13281,1252,262,4,298.37,0.12,Port Harcourt,Cash,2024-07-19,2024,7,Friday,1050.2624,262.5656
13282,1821,364,3,250.0,0.16,Lagos,POS,2023-08-15,2023,8,Tuesday,630.0,210.0
13283,1288,386,1,473.14,0.14,Kano,Cash,2023-04-19,2023,4,Wednesday,406.9004,406.9004
13284,1163,326,9,375.05,0.27,Port Harcourt,Transfer,2023-11-16,2023,11,Thursday,2464.0785,273.7865
13285,1094,375,6,366.62,0.27,Abuja,Cash,2023-11-04,2023,11,Saturday,1605.7956000000001,267.6326
13286,1781,332,6,27.94,0.25,Kano,Transfer,2023-03-28,2023,3,Tuesday,125.73000000000002,20.955000000000002
13287,1832,247,9,277.09,0.11,Abuja,Cash,2023-08-16,2023,8,Wednesday,2219.4909,246.6101
13288,1109,202,1,236.16,0.22,Lagos,Card,2023-11-06,2023,11,Monday,184.2048,184.2048
13289,1335,315,6,464.28,0.12,Lagos,Cash,2024-01-14,2024,1,Sunday,2451.3984,408.5664
13290,1821,374,5,132.38,0.07,Port Harcourt,Card,2024-08-05,2024,8,Monday,615.567,123.11339999999998
13291,1237,389,6,138.57,0.1,Kano,POS,2024-01-20,2024,1,Saturday,748.278,124.713
13292,1380,298,8,208.62,0.02,Kano,Cash,2023-04-23,2023,4,Sunday,1635.5808,204.4476
13293,1435,315,5,125.47,0.1,Lagos,Card,2023-10-20,2023,10,Friday,564.615,112.923
13294,1898,213,2,250.315,0.14,Abuja,Transfer,2023-11-01,2023,11,Wednesday,430.54179999999997,215.27089999999998
13295,1482,390,2,429.42,0.29,Port Harcourt,Cash,2023-10-18,2023,10,Wednesday,609.7764000000001,304.8882
13296,1936,311,5,281.35,0.09,Port Harcourt,Transfer,2023-04-15,2023,4,Saturday,1280.1425,256.0285
13297,1901,260,3,431.37,0.27,Lagos,Card,2023-10-18,2023,10,Wednesday,944.7003000000001,314.9001
13298,1024,358,3,416.41,0.07,Lagos,Transfer,2024-04-21,2024,4,Sunday,1161.7839,387.2613
13299,1652,294,8,144.61,0.06,Port Harcourt,Cash,2024-06-04,2024,6,Tuesday,1087.4672,135.9334
13300,1116,216,7,276.13,0.16,Abuja,Cash,2024-11-07,2024,11,Thursday,1623.6444,231.9492
13301,1481,323,1,46.19,0.2,Kano,Transfer,2023-03-01,2023,3,Wednesday,36.952,36.952
13302,1391,223,5,458.05,0.01,Lagos,POS,2023-11-08,2023,11,Wednesday,2267.3475,453.4695
13303,1916,315,9,205.11,0.07,Port Harcourt,Cash,2023-04-16,2023,4,Sunday,1716.7707000000003,190.7523
13304,1993,350,4,199.87,0.14,Port Harcourt,Cash,2024-09-14,2024,9,Saturday,687.5528,171.8882
13305,1963,281,1,154.86,0.1,Port Harcourt,POS,2023-03-30,2023,3,Thursday,139.37400000000002,139.37400000000002
13306,1536,249,8,233.03,0.21,Kano,Card,2023-09-25,2023,9,Monday,1472.7496,184.0937
13307,1078,278,5,129.62,0.15,Lagos,POS,2024-08-05,2024,8,Monday,550.885,110.177
13308,1579,278,2,190.55,0.05,Port Harcourt,Card,2023-04-29,2023,4,Saturday,362.045,181.0225
13309,1172,269,1,400.97,0.27,Kano,Cash,2024-03-20,2024,3,Wednesday,292.7081,292.7081
13310,1955,226,3,250.315,0.09,Abuja,Card,2024-03-04,2024,3,Monday,683.3599499999999,227.78665
13311,1011,214,9,155.57,0.22,Port Harcourt,Cash,2023-12-17,2023,12,Sunday,1092.1014,121.3446
13312,1799,249,1,237.16,0.23,Lagos,Cash,2023-11-02,2023,11,Thursday,182.6132,182.6132
13313,1127,235,4,437.54,0.29,Kano,POS,2024-09-06,2024,9,Friday,1242.6136000000001,310.6534
13314,1607,207,8,31.07,0.15,Port Harcourt,Cash,2023-07-21,2023,7,Friday,211.276,26.4095
13315,1091,278,8,445.13,0.18,Port Harcourt,Card,2023-01-23,2023,1,Monday,2920.0528,365.00660000000005
13316,1652,330,8,113.5,0.1,Kano,Transfer,2023-03-31,2023,3,Friday,817.2,102.15
13317,1542,389,8,340.88,0.2,Kano,Cash,2024-04-15,2024,4,Monday,2181.632,272.704
13318,1845,246,4,293.36,0.14,Kano,Cash,2023-04-03,2023,4,Monday,1009.1584,252.2896
13319,1531,304,8,278.71,0.13,Port Harcourt,Card,2023-10-12,2023,10,Thursday,1939.8215999999998,242.47769999999997
13320,1657,297,9,430.38,0.26,Abuja,Transfer,2024-11-13,2024,11,Wednesday,2866.3308,318.4812
13321,1988,295,7,55.28,0.02,Port Harcourt,Cash,2023-11-05,2023,11,Sunday,379.22080000000005,54.1744
13322,1827,388,2,176.78,0.26,Port Harcourt,Card,2024-06-19,2024,6,Wednesday,261.6344,130.81719999999999
13323,1446,359,9,271.44,0.26,Port Harcourt,Cash,2024-01-11,2024,1,Thursday,1807.7903999999999,200.8656
13324,1389,315,8,406.59,0.15,Port Harcourt,POS,2024-12-14,2024,12,Saturday,2764.812,345.6015
13325,1671,212,5,112.14,0.15,Kano,Transfer,2024-05-13,2024,5,Monday,476.595,95.319
13326,1860,200,3,402.45,0.11,Lagos,Cash,2024-09-27,2024,9,Friday,1074.5414999999998,358.1805
13327,1042,233,7,202.82,0.3,Port Harcourt,Card,2023-05-22,2023,5,Monday,993.818,141.974
13328,1253,389,2,98.51,0.03,Lagos,Cash,2023-02-21,2023,2,Tuesday,191.10940000000002,95.5547
13329,1129,278,3,380.7,0.18,Abuja,Cash,2023-03-11,2023,3,Saturday,936.5219999999999,312.17400000000004
13330,1059,277,9,49.99,0.2,Abuja,Cash,2023-09-17,2023,9,Sunday,359.928,39.992000000000004
13331,1662,320,4,259.81,0.28,Port Harcourt,POS,2024-11-28,2024,11,Thursday,748.2528,187.0632
13332,1466,292,4,36.62,0.23,Port Harcourt,Cash,2024-12-19,2024,12,Thursday,112.7896,28.1974
13333,1286,297,3,181.43,0.19,Abuja,Cash,2023-10-20,2023,10,Friday,440.87489999999997,146.9583
13334,1516,281,5,302.53,0.04,Lagos,Cash,2024-01-13,2024,1,Saturday,1452.1439999999998,290.42879999999997
13335,1466,398,3,280.28,0.11,Lagos,Cash,2023-02-08,2023,2,Wednesday,748.3475999999999,249.4492
13336,1929,358,9,205.3,0.04,Kano,Card,2023-12-14,2023,12,Thursday,1773.7920000000001,197.088
13337,1777,391,3,217.38,0.26,Port Harcourt,Card,2024-07-31,2024,7,Wednesday,482.5836,160.8612
13338,1344,352,2,117.25,0.22,Kano,Cash,2024-06-08,2024,6,Saturday,182.91,91.455
13339,1641,237,5,230.66,0.23,Port Harcourt,Transfer,2024-12-06,2024,12,Friday,888.0409999999999,177.6082
13340,1381,213,6,476.86,0.2,Abuja,Card,2024-05-20,2024,5,Monday,2288.928,381.48800000000006
13341,1778,335,1,250.315,0.15,Kano,Cash,2024-01-17,2024,1,Wednesday,212.76775,212.76775
13342,1689,290,6,76.89,0.04,Kano,Cash,2024-02-29,2024,2,Thursday,442.88640000000004,73.81439999999999
13343,1252,253,3,19.74,0.1,Port Harcourt,POS,2024-03-11,2024,3,Monday,53.298,17.766
13344,1926,329,4,467.09,0.04,Lagos,Cash,2024-10-06,2024,10,Sunday,1793.6255999999998,448.40639999999996
13345,1055,300,6,265.74,0.22,Lagos,Cash,2024-12-07,2024,12,Saturday,1243.6632,207.27720000000002
13346,1462,288,8,271.23,0.05,Port Harcourt,POS,2023-11-18,2023,11,Saturday,2061.348,257.6685
13347,1456,255,9,391.46,0.21,Lagos,Cash,2024-08-12,2024,8,Monday,2783.2806,309.2534
13348,1982,293,6,160.77,0.21,Port Harcourt,Card,2023-09-07,2023,9,Thursday,762.0498000000001,127.00830000000002
13349,1082,292,7,243.54,0.14,Lagos,Cash,2023-06-29,2023,6,Thursday,1466.1108,209.4444
13350,1904,283,5,484.49,0.04,Port Harcourt,POS,2024-11-19,2024,11,Tuesday,2325.5519999999997,465.11039999999997
13351,1098,284,9,337.71,0.09,Lagos,Cash,2023-01-29,2023,1,Sunday,2765.8449,307.3161
13352,1148,388,4,81.1,0.1,Kano,Cash,2024-05-10,2024,5,Friday,291.96,72.99
13353,1328,221,6,70.95,0.21,Kano,Cash,2024-11-08,2024,11,Friday,336.30300000000005,56.05050000000001
13354,1155,234,5,106.11,0.03,Lagos,POS,2023-11-22,2023,11,Wednesday,514.6334999999999,102.9267
13355,1189,215,1,384.52,0.25,Port Harcourt,POS,2024-10-09,2024,10,Wednesday,288.39,288.39
13356,1493,249,5,151.21,0.23,Kano,Card,2023-07-06,2023,7,Thursday,582.1585,116.4317
13357,1882,321,5,15.59,0.06,Abuja,POS,2023-02-24,2023,2,Friday,73.273,14.654599999999999
13358,1262,327,9,472.37,0.22,Lagos,Cash,2024-05-28,2024,5,Tuesday,3316.0374,368.4486
13359,1079,312,1,89.01,0.2,Abuja,POS,2024-02-14,2024,2,Wednesday,71.208,71.20800000000001
13360,1399,370,5,9.73,0.22,Abuja,Transfer,2023-01-17,2023,1,Tuesday,37.947,7.5894
13361,1763,216,7,122.38,0.06,Port Harcourt,Cash,2024-07-24,2024,7,Wednesday,805.2604,115.03719999999998
13362,1608,279,6,121.34,0.05,Abuja,Card,2023-03-29,2023,3,Wednesday,691.6379999999999,115.273
13363,1259,385,6,213.89,0.07,Abuja,Cash,2023-08-11,2023,8,Friday,1193.5061999999998,198.91769999999997
13364,1771,329,7,460.59,0.11,Port Harcourt,Cash,2023-02-27,2023,2,Monday,2869.4756999999995,409.9251
13365,1614,331,6,440.2,0.24,Port Harcourt,Transfer,2024-12-04,2024,12,Wednesday,2007.312,334.552
13366,1551,284,5,231.16,0.22,Port Harcourt,Card,2024-07-15,2024,7,Monday,901.524,180.3048
13367,1784,366,5,208.4,0.28,Port Harcourt,Cash,2024-12-25,2024,12,Wednesday,750.24,150.048
13368,1100,293,9,279.73,0.02,Port Harcourt,Card,2023-08-18,2023,8,Friday,2467.2186,274.1354
13369,1358,333,8,125.51,0.0,Port Harcourt,Card,2023-06-03,2023,6,Saturday,1004.08,125.51
13370,1379,280,4,30.83,0.21,Lagos,Cash,2023-09-30,2023,9,Saturday,97.4228,24.3557
13371,1819,268,4,250.315,0.08,Port Harcourt,POS,2023-02-15,2023,2,Wednesday,921.1591999999999,230.2898
13372,1220,268,5,97.42,0.1,Lagos,Cash,2024-03-27,2024,3,Wednesday,438.39,87.678
13373,1819,347,3,103.21,0.16,Port Harcourt,Card,2023-11-02,2023,11,Thursday,260.0892,86.6964
13374,1419,391,8,238.87,0.03,Port Harcourt,Transfer,2024-03-02,2024,3,Saturday,1853.6312,231.7039
13375,1123,215,7,248.35,0.19,Lagos,Cash,2023-04-28,2023,4,Friday,1408.1445,201.1635
13376,1421,250,5,14.12,0.1,Kano,POS,2024-11-18,2024,11,Monday,63.53999999999999,12.708
13377,1230,304,3,78.24,0.19,Port Harcourt,POS,2024-08-02,2024,8,Friday,190.12319999999997,63.3744
13378,1689,364,5,192.19,0.25,Abuja,Cash,2023-09-08,2023,9,Friday,720.7125000000001,144.14249999999998
13379,1062,396,3,343.45,0.05,Port Harcourt,Card,2024-02-07,2024,2,Wednesday,978.8324999999999,326.2775
13380,1484,369,5,118.07,0.28,Port Harcourt,Cash,2023-07-19,2023,7,Wednesday,425.0519999999999,85.01039999999999
13381,1627,384,1,214.39,0.16,Port Harcourt,POS,2023-05-26,2023,5,Friday,180.08759999999998,180.08759999999998
13382,1702,265,6,280.89,0.28,Port Harcourt,POS,2023-02-20,2023,2,Monday,1213.4447999999998,202.24079999999998
13383,1573,208,4,444.85,0.06,Lagos,Transfer,2024-01-03,2024,1,Wednesday,1672.6360000000002,418.159
13384,1767,306,4,166.4,0.18,Port Harcourt,Transfer,2024-11-28,2024,11,Thursday,545.792,136.448
13385,1482,299,8,71.11,0.12,Port Harcourt,POS,2023-11-16,2023,11,Thursday,500.6144,62.5768
13386,1518,285,2,247.19,0.23,Kano,Transfer,2023-07-18,2023,7,Tuesday,380.6726,190.3363
